iter	Passed	Remaining
1688	7867	7443
1689	7872	7439
1690	7876	7434
1691	7880	7429
1692	7885	7423
1693	7889	7419
1694	7893	7414
1695	7897	7408
1696	7901	7403
1697	7905	7398
1698	7910	7393
1699	7914	7388
1700	7918	7383
1701	7923	7378
1702	7927	7373
1703	7931	7368
1704	7936	7363
1705	7940	7358
1706	7944	7353
1707	7949	7348
1708	7952	7342
1709	7956	7337
1710	7960	7332
1711	7965	7327
1712	7969	7322
1713	7973	7317
1714	7978	7313
1715	7983	7308
1716	7987	7303
1717	7994	7301
1718	7998	7296
1719	8003	7291
1720	8007	7286
1721	8011	7281
1722	8015	7276
1723	8020	7271
1724	8024	7266
1725	8028	7261
1726	8032	7256
1727	8037	7251
1728	8042	7247
1729	8046	7242
1730	8050	7236
1731	8055	7232
1732	8059	7227
1733	8063	7222
1734	8068	7217
1735	8073	7212
1736	8077	7207
1737	8081	7203
1738	8086	7198
1739	8090	7193
1740	8095	7188
1741	8099	7183
1742	8104	7178
1743	8108	7173
1744	8112	7168
1745	8117	7164
1746	8121	7158
1747	8125	7154
1748	8129	7149
1749	8133	7143
1750	8138	7139
1751	8142	7134
1752	8147	7129
1753	8151	7124
1754	8155	7119
1755	8159	7114
1756	8164	7109
1757	8169	7104
1758	8175	7102
1759	8180	7097
1760	8189	7096
1761	8194	7092
1762	8198	7087
1763	8202	7082
1764	8207	7077
1765	8211	7072
1766	8215	7067
1767	8220	7062
1768	8225	7058
1769	8229	7053
1770	8233	7048
1771	8238	7043
1772	8242	7038
1773	8247	7033
1774	8252	7029
1775	8256	7024
1776	8260	7019
1777	8264	7014
1778	8269	7009
1779	8273	7004
1780	8277	6999
1781	8281	6994
1782	8286	6989
1783	8291	6985
1784	8296	6981
1785	8300	6976
1786	8305	6971
1787	8309	6966
1788	8313	6961
1789	8318	6956
1790	8322	6951
1791	8326	6946
1792	8331	6941
1793	8339	6939
1794	8343	6934
1795	8347	6929
1796	8352	6925
1797	8356	6920
1798	8361	6915
1799	8365	6911
1800	8370	6906
1801	8374	6901
1802	8378	6896
1803	8383	6891
1804	8388	6887
1805	8393	6883
1806	8398	6878
1807	8402	6873
1808	8406	6868
1809	8410	6863
1810	8414	6858
1811	8419	6853
1812	8423	6848
1813	8427	6843
1814	8431	6837
1815	8435	6832
1816	8439	6827
1817	8443	6822
1818	8447	6817
1819	8451	6812
1820	8455	6807
1821	8459	6802
1822	8464	6797
1823	8468	6792
1824	8472	6787
1825	8476	6782
1826	8480	6776
1827	8484	6771
1828	8488	6766
1829	8492	6761
1830	8496	6756
1831	8499	6750
1832	8503	6745
1833	8507	6740
1834	8511	6735
1835	8518	6732
1836	8523	6727
1837	8527	6722
1838	8531	6717
1839	8535	6712
1840	8539	6707
1841	8544	6702
1842	8548	6697
1843	8552	6692
1844	8556	6687
1845	8560	6682
1846	8565	6677
1847	8569	6672
1848	8573	6667
1849	8577	6662
1850	8582	6658
1851	8586	6653
1852	8590	6648
1853	8595	6643
1854	8599	6638
1855	8603	6633
1856	8608	6628
1857	8612	6623
1858	8616	6618
1859	8621	6614
1860	8625	6609
1861	8629	6604
1862	8633	6599
1863	8638	6594
1864	8642	6589
1865	8646	6584
1866	8650	6579
1867	8655	6574
1868	8659	6569
1869	8663	6564
1870	8667	6559
1871	8671	6554
1872	8675	6549
1873	8679	6544
1874	8683	6539
1875	8688	6534
1876	8692	6529
1877	8696	6524
1878	8700	6519
1879	8704	6514
1880	8708	6509
1881	8713	6504
1882	8717	6499
1883	8721	6495
1884	8725	6490
1885	8730	6485
1886	8734	6480
1887	8738	6475
1888	8742	6470
1889	8747	6465
1890	8751	6461
1891	8756	6456
1892	8760	6451
1893	8764	6446
1894	8768	6441
1895	8772	6436
1896	8777	6431
1897	8782	6426
1898	8786	6422
1899	8790	6417
1900	8795	6412
1901	8799	6407
1902	8803	6402
1903	8808	6398
1904	8812	6393
1905	8817	6388
1906	8821	6383
1907	8825	6378
1908	8829	6373
1909	8833	6368
1910	8838	6363
1911	8842	6358
1912	8846	6353
1913	8850	6348
1914	8854	6344
1915	8859	6339
1916	8863	6334
1917	8868	6329
1918	8873	6325
1919	8878	6321
1920	8882	6316
1921	8886	6311
1922	8890	6306
1923	8895	6301
1924	8899	6296
1925	8903	6291
1926	8907	6286
1927	8912	6281
1928	8916	6277
1929	8920	6272
1930	8924	6267
1931	8928	6262
1932	8933	6257
1933	8937	6252
1934	8941	6247
1935	8946	6242
1936	8952	6239
1937	8957	6234
1938	8961	6229
1939	8965	6224
1940	8969	6219
1941	8973	6214
1942	8977	6209
1943	8980	6204
1944	8984	6199
1945	8988	6194
1946	8993	6189
1947	8997	6184
1948	9001	6179
1949	9005	6174
1950	9009	6169
1951	9013	6164
1952	9018	6159
1953	9022	6154
1954	9026	6149
1955	9030	6145
1956	9034	6140
1957	9039	6135
1958	9043	6130
1959	9047	6125
1960	9052	6120
1961	9056	6116
1962	9060	6111
1963	9063	6105
1964	9067	6100
1965	9072	6095
1966	9076	6090
1967	9080	6085
1968	9084	6080
1969	9088	6075
1970	9092	6070
1971	9096	6065
1972	9100	6060
1973	9104	6055
1974	9108	6050
1975	9112	6045
1976	9116	6040
1977	9120	6035
1978	9124	6030
1979	9128	6025
1980	9132	6020
1981	9136	6015
1982	9141	6011
1983	9145	6006
1984	9149	6001
1985	9153	5996
1986	9157	5991
1987	9161	5986
1988	9165	5981
1989	9168	5975
1990	9172	5970
1991	9176	5965
1992	9180	5960
1993	9185	5956
1994	9189	5951
1995	9193	5946
1996	9197	5941
1997	9201	5936
1998	9205	5931
1999	9210	5926
2000	9214	5921
2001	9218	5916
2002	9222	5911
2003	9226	5906
2004	9230	5901
2005	9234	5896
2006	9238	5891
2007	9242	5886
2008	9246	5881
2009	9250	5877
2010	9254	5872
2011	9259	5867
2012	9263	5862
2013	9267	5857
2014	9271	5852
2015	9275	5847
2016	9278	5842
2017	9283	5837
2018	9288	5833
2019	9292	5828
2020	9297	5823
2021	9301	5819
2022	9305	5814
2023	9311	5810
2024	9315	5805
2025	9319	5800
2026	9323	5795
2027	9328	5791
2028	9332	5786
2029	9336	5781
2030	9340	5776
2031	9353	5776
2032	9357	5771
2033	9361	5767
2034	9366	5762
2035	9371	5757
2036	9375	5753
2037	9379	5748
2038	9383	5743
2039	9387	5738
2040	9391	5733
2041	9395	5728
2042	9400	5723
2043	9404	5718
2044	9408	5714
2045	9412	5709
2046	9416	5704
2047	9421	5699
2048	9425	5694
2049	9428	5689
2050	9432	5684
2051	9436	5679
2052	9441	5675
2053	9447	5670
2054	9451	5666
2055	9455	5661
2056	9462	5658
2057	9466	5653
2058	9471	5648
2059	9476	5644
2060	9480	5639
2061	9485	5635
2062	9490	5630
2063	9495	5626
2064	9499	5621
2065	9504	5617
2066	9509	5612
2067	9513	5607
2068	9521	5604
2069	9529	5602
2070	9534	5598
2071	9539	5593
2072	9543	5589
2073	9548	5584
2074	9552	5579
2075	9556	5574
2076	9562	5570
2077	9566	5566
2078	9570	5561
2079	9575	5556
2080	9579	5551
2081	9583	5546
2082	9587	5541
2083	9590	5536
2084	9594	5531
2085	9598	5526
2086	9602	5521
2087	9606	5516
2088	9609	5510
2089	9613	5505
2090	9617	5500
2091	9620	5495
2092	9623	5489
2093	9627	5485
2094	9631	5480
2095	9635	5474
2096	9639	5470
2097	9643	5465
2098	9647	5460
2099	9655	5457
2100	9661	5453
2101	9665	5448
2102	9669	5444
2103	9673	5439
2104	9677	5434
2105	9681	5429
2106	9686	5424
2107	9690	5419
2108	9694	5414
2109	9698	5410
2110	9702	5405
2111	9707	5400
2112	9711	5395
2113	9716	5391
2114	9720	5386
2115	9724	5381
2116	9728	5376
2117	9733	5372
2118	9739	5368
2119	9743	5363
2120	9747	5358
2121	9751	5353
2122	9755	5348
2123	9759	5343
2124	9763	5338
2125	9767	5334
2126	9771	5329
2127	9775	5324
2128	9779	5319
2129	9784	5314
2130	9788	5310
2131	9793	5305
2132	9797	5300
2133	9801	5295
2134	9805	5291
2135	9809	5286
2136	9814	5281
2137	9818	5276
2138	9822	5271
2139	9826	5266
2140	9831	5262
2141	9835	5257
2142	9841	5253
2143	9845	5249
2144	9850	5244
2145	9858	5241
2146	9863	5237
2147	9868	5232
2148	9872	5227
2149	9876	5222
2150	9880	5218
2151	9884	5213
2152	9888	5208
2153	9892	5203
2154	9896	5198
2155	9899	5193
2156	9903	5188
2157	9907	5183
2158	9912	5178
2159	9916	5173
2160	9920	5168
2161	9924	5164
2162	9928	5159
2163	9932	5154
2164	9936	5149
2165	9941	5145
2166	9945	5140
2167	9949	5135
2168	9953	5130
2169	9958	5125
2170	9962	5121
2171	9966	5116
2172	9970	5111
2173	9974	5106
2174	9978	5101
2175	9982	5096
2176	9986	5091
2177	9990	5086
2178	9994	5082
2179	9998	5077
2180	10002	5072
2181	10006	5067
2182	10011	5063
2183	10015	5058
2184	10019	5053
2185	10023	5048
2186	10027	5043
2187	10032	5039
2188	10036	5034
2189	10040	5029
2190	10044	5024
2191	10048	5019
2192	10052	5014
2193	10056	5010
2194	10060	5005
2195	10064	5000
2196	10068	4995
2197	10072	4990
2198	10076	4985
2199	10083	4982
2200	10092	4979
2201	10100	4976
2202	10108	4973
2203	10112	4969
2204	10116	4964
2205	10120	4959
2206	10125	4954
2207	10129	4950
2208	10134	4945
2209	10138	4940
2210	10142	4936
2211	10146	4931
2212	10151	4926
2213	10156	4922
2214	10160	4917
2215	10164	4912
2216	10169	4907
2217	10173	4903
2218	10177	4898
2219	10181	4893
2220	10185	4888
2221	10190	4884
2222	10194	4879
2223	10198	4874
2224	10202	4869
2225	10206	4864
2226	10211	4860
2227	10215	4855
2228	10219	4850
2229	10223	4845
2230	10227	4840
2231	10231	4836
2232	10239	4833
2233	10245	4829
2234	10249	4824
2235	10253	4819
2236	10257	4814
2237	10261	4809
2238	10269	4806
2239	10275	4802
2240	10280	4798
2241	10285	4793
2242	10290	4789
2243	10294	4784
2244	10299	4780
2245	10304	4776
2246	10313	4773
2247	10318	4768
2248	10322	4764
2249	10327	4759
2250	10334	4756
2251	10342	4753
2252	10347	4748
2253	10351	4744
2254	10355	4739
2255	10360	4734
2256	10366	4730
2257	10370	4726
2258	10375	4721
2259	10379	4716
2260	10383	4711
2261	10387	4706
2262	10391	4702
2263	10395	4697
2264	10400	4692
2265	10404	4687
2266	10408	4683
2267	10413	4678
2268	10417	4673
2269	10421	4668
2270	10427	4664
2271	10436	4662
2272	10443	4659
2273	10447	4654
2274	10452	4649
2275	10457	4645
2276	10462	4640
2277	10466	4635
2278	10471	4631
2279	10476	4627
2280	10480	4622
2281	10485	4617
2282	10490	4613
2283	10493	4608
2284	10497	4603
2285	10501	4598
2286	10505	4593
2287	10509	4588
2288	10514	4584
2289	10518	4579
2290	10522	4574
2291	10526	4569
2292	10530	4564
2293	10534	4559
2294	10538	4555
2295	10542	4550
2296	10546	4545
2297	10550	4540
2298	10554	4535
2299	10558	4531
2300	10562	4526
2301	10566	4521
2302	10570	4516
2303	10574	4511
2304	10578	4506
2305	10582	4501
2306	10586	4497
2307	10590	4492
2308	10594	4487
2309	10598	4482
2310	10606	4479
2311	10608	4473
2312	10613	4469
2313	10616	4464
2314	10621	4459
2315	10625	4454
2316	10628	4449
2317	10632	4444
2318	10636	4440
2319	10640	4435
2320	10644	4430
2321	10649	4425
2322	10653	4420
2323	10657	4416
2324	10661	4411
2325	10665	4406
2326	10669	4401
2327	10672	4396
2328	10679	4392
2329	10684	4388
2330	10688	4383
2331	10692	4378
2332	10696	4373
2333	10700	4369
2334	10704	4364
2335	10708	4359
2336	10711	4354
2337	10715	4349
2338	10719	4344
2339	10723	4339
2340	10727	4335
2341	10731	4330
2342	10736	4325
2343	10740	4320
2344	10748	4317
2345	10754	4313
2346	10764	4311
2347	10772	4307
2348	10776	4303
2349	10780	4298
2350	10784	4293
2351	10788	4288
2352	10792	4284
2353	10796	4279
2354	10800	4274
2355	10805	4269
2356	10810	4265
2357	10814	4260
2358	10818	4255
2359	10822	4251
2360	10826	4246
2361	10830	4241
2362	10834	4236
2363	10838	4231
2364	10842	4227
2365	10846	4222
2366	10851	4217
2367	10855	4212
2368	10859	4208
2369	10863	4203
2370	10867	4198
2371	10871	4193
2372	10878	4189
2373	10886	4186
2374	10891	4182
2375	10895	4177
2376	10899	4172
2377	10903	4167
2378	10907	4163
2379	10912	4158
2380	10916	4153
2381	10920	4149
2382	10924	4144
2383	10928	4139
2384	10932	4134
2385	10935	4129
2386	10939	4124
2387	10943	4119
2388	10949	4115
2389	10953	4111
2390	10957	4106
2391	10961	4101
2392	10965	4096
2393	10969	4091
2394	10973	4087
2395	10977	4082
2396	10981	4077
2397	10985	4072
2398	10989	4067
2399	10993	4063
2400	10997	4058
2401	11001	4053
2402	11006	4048
2403	11010	4044
2404	11015	4039
2405	11020	4035
2406	11024	4030
2407	11028	4025
2408	11032	4020
2409	11036	4016
2410	11040	4011
2411	11043	4006
2412	11047	4001
2413	11051	3996
2414	11055	3991
2415	11059	3987
2416	11063	3982
2417	11067	3977
2418	11071	3972
2419	11075	3967
2420	11079	3963
2421	11083	3958
2422	11087	3953
2423	11091	3948
2424	11095	3944
2425	11099	3939
2426	11103	3934
2427	11107	3929
2428	11111	3925
2429	11115	3920
2430	11120	3915
2431	11124	3910
2432	11128	3906
2433	11132	3901
2434	11136	3896
2435	11140	3891
2436	11144	3887
2437	11152	3883
2438	11158	3879
2439	11166	3876
2440	11172	3872
2441	11176	3867
2442	11181	3862
2443	11184	3857
2444	11188	3853
2445	11192	3848
2446	11197	3843
2447	11201	3839
2448	11206	3834
2449	11211	3830
2450	11215	3825
2451	11219	3820
2452	11224	3816
2453	11230	3812
2454	11234	3807
2455	11238	3802
2456	11242	3797
2457	11250	3794
2458	11259	3791
2459	11267	3787
2460	11273	3783
2461	11277	3779
2462	11281	3774
2463	11285	3769
2464	11289	3764
2465	11293	3760
2466	11297	3755
2467	11301	3750
2468	11305	3745
2469	11310	3741
2470	11314	3736
2471	11319	3732
2472	11325	3727
2473	11332	3723
2474	11336	3719
2475	11341	3714
2476	11346	3710
2477	11351	3705
2478	11355	3701
2479	11359	3696
2480	11364	3691
2481	11368	3687
2482	11373	3682
2483	11377	3678
2484	11381	3673
2485	11385	3668
2486	11389	3663
2487	11394	3659
2488	11402	3655
2489	11409	3651
2490	11413	3647
2491	11417	3642
2492	11421	3637
2493	11426	3633
2494	11430	3628
2495	11437	3624
2496	11445	3621
2497	11451	3616
2498	11455	3612
2499	11459	3607
2500	11463	3602
2501	11467	3597
2502	11471	3593
2503	11475	3588
2504	11479	3583
2505	11483	3579
2506	11488	3574
2507	11492	3569
2508	11496	3564
2509	11499	3559
2510	11503	3555
2511	11507	3550
2512	11511	3545
2513	11516	3540
2514	11520	3536
2515	11523	3531
2516	11527	3526
2517	11531	3521
2518	11535	3517
2519	11540	3512
2520	11544	3507
2521	11548	3503
2522	11555	3499
2523	11559	3494
2524	11563	3489
2525	11567	3484
2526	11571	3480
2527	11576	3475
2528	11580	3470
2529	11584	3466
2530	11588	3461
2531	11592	3456
2532	11597	3452
2533	11607	3449
2534	11612	3444
2535	11615	3439
2536	11619	3435
2537	11623	3430
2538	11627	3425
2539	11632	3420
2540	11635	3416
2541	11639	3411
2542	11644	3406
2543	11648	3402
2544	11652	3397
2545	11656	3392
2546	11660	3387
2547	11664	3383
2548	11668	3378
2549	11672	3373
2550	11677	3368
2551	11681	3364
2552	11684	3359
2553	11689	3354
2554	11693	3350
2555	11697	3345
2556	11701	3340
2557	11705	3335
2558	11709	3331
2559	11713	3326
2560	11717	3321
2561	11721	3317
2562	11725	3312
2563	11728	3307
2564	11732	3302
2565	11736	3297
2566	11744	3294
2567	11749	3289
2568	11753	3284
2569	11757	3280
2570	11761	3275
2571	11765	3270
2572	11769	3266
2573	11775	3261
2574	11779	3257
2575	11783	3252
2576	11787	3247
2577	11791	3242
2578	11795	3238
2579	11799	3233
2580	11803	3228
2581	11807	3223
2582	11811	3219
2583	11815	3214
2584	11819	3209
2585	11823	3205
2586	11827	3200
2587	11831	3195
2588	11834	3190
2589	11838	3185
2590	11842	3181
2591	11846	3176
2592	11850	3171
2593	11854	3167
2594	11858	3162
2595	11862	3157
2596	11867	3152
2597	11870	3147
2598	11874	3143
2599	11878	3138
2600	11882	3133
2601	11886	3129
2602	11890	3124
2603	11894	3119
2604	11898	3115
2605	11904	3110
2606	11910	3106
2607	11918	3102
2608	11926	3099
2609	11930	3094
2610	11935	3090
2611	11939	3085
2612	11944	3080
2613	11948	3076
2614	11953	3071
2615	11957	3067
2616	11962	3062
2617	11967	3058
2618	11971	3053
2619	11975	3048
2620	11979	3043
2621	11983	3039
2622	11987	3034
2623	11991	3029
2624	11995	3025
2625	11999	3020
2626	12003	3015
2627	12007	3011
2628	12011	3006
2629	12016	3001
2630	12020	2997
2631	12024	2992
2632	12028	2987
2633	12032	2982
2634	12036	2978
2635	12041	2973
2636	12046	2969
2637	12050	2964
2638	12054	2960
2639	12059	2955
2640	12063	2950
2641	12067	2946
2642	12071	2941
2643	12075	2936
2644	12080	2932
2645	12084	2927
2646	12088	2922
2647	12092	2918
2648	12096	2913
2649	12100	2908
2650	12104	2904
2651	12108	2899
2652	12113	2894
2653	12116	2889
2654	12121	2885
2655	12125	2880
2656	12129	2875
2657	12133	2871
2658	12137	2866
2659	12141	2861
2660	12145	2857
2661	12149	2852
2662	12154	2847
2663	12158	2843
2664	12162	2838
2665	12166	2833
2666	12170	2829
2667	12174	2824
2668	12179	2820
2669	12183	2815
2670	12187	2810
2671	12191	2806
2672	12195	2801
2673	12199	2796
2674	12203	2791
2675	12207	2787
2676	12211	2782
2677	12215	2777
2678	12217	2772
2679	12221	2768
2680	12225	2763
2681	12229	2758
2682	12233	2753
2683	12237	2749
2684	12241	2744
2685	12245	2739
2686	12249	2735
2687	12254	2730
2688	12258	2726
2689	12262	2721
2690	12266	2716
2691	12270	2712
2692	12275	2707
2693	12279	2703
2694	12284	2698
2695	12288	2693
2696	12293	2689
2697	12298	2684
2698	12303	2680
2699	12307	2675
2700	12314	2671
2701	12320	2667
2702	12327	2663
2703	12331	2658
2704	12335	2654
2705	12339	2649
2706	12343	2644
2707	12347	2639
2708	12351	2635
2709	12355	2630
2710	12359	2626
2711	12364	2621
2712	12368	2616
2713	12372	2612
2714	12376	2607
2715	12380	2602
2716	12384	2598
2717	12389	2593
2718	12393	2588
2719	12397	2584
2720	12401	2579
2721	12405	2574
2722	12409	2570
2723	12413	2565
2724	12417	2561
2725	12422	2556
2726	12427	2551
2727	12431	2547
2728	12436	2542
2729	12440	2538
2730	12447	2534
2731	12451	2529
2732	12456	2524
2733	12464	2521
2734	12472	2517
2735	12480	2513
2736	12491	2510
2737	12499	2506
2738	12504	2501
2739	12509	2497
2740	12514	2492
2741	12519	2488
2742	12523	2483
2743	12529	2479
2744	12533	2474
2745	12538	2470
2746	12543	2465
2747	12547	2461
2748	12552	2456
2749	12556	2451
2750	12560	2447
2751	12564	2442
2752	12568	2437
2753	12572	2433
2754	12577	2428
2755	12581	2424
2756	12585	2419
2757	12589	2414
2758	12593	2410
2759	12597	2405
2760	12602	2400
2761	12607	2396
2762	12611	2391
2763	12615	2387
2764	12619	2382
2765	12623	2377
2766	12628	2373
2767	12632	2368
2768	12640	2364
2769	12646	2360
2770	12651	2355
2771	12656	2351
2772	12661	2346
2773	12667	2342
2774	12671	2337
2775	12675	2333
2776	12680	2328
2777	12684	2324
2778	12688	2319
2779	12692	2314
2780	12696	2310
2781	12701	2305
2782	12705	2300
2783	12709	2296
2784	12714	2291
2785	12718	2287
2786	12722	2282
2787	12726	2277
2788	12731	2273
2789	12735	2268
2790	12740	2264
2791	12745	2259
2792	12749	2255
2793	12753	2250
2794	12757	2245
2795	12763	2241
2796	12769	2237
2797	12773	2232
2798	12777	2227
2799	12780	2222
2800	12784	2218
2801	12788	2213
2802	12792	2208
2803	12795	2204
2804	12800	2199
2805	12804	2194
2806	12809	2190
2807	12813	2185
2808	12817	2181
2809	12822	2176
2810	12826	2171
2811	12830	2167
2812	12835	2162
2813	12839	2158
2814	12843	2153
2815	12847	2148
2816	12851	2144
2817	12855	2139
2818	12859	2134
2819	12863	2130
2820	12866	2125
2821	12870	2120
2822	12874	2116
2823	12878	2111
2824	12883	2106
2825	12887	2102
2826	12892	2097
2827	12896	2093
2828	12900	2088
2829	12904	2083
2830	12909	2079
2831	12913	2074
2832	12918	2070
2833	12923	2065
2834	12927	2061
2835	12930	2056
2836	12934	2051
2837	12937	2046
2838	12942	2042
2839	12946	2037
2840	12950	2033
2841	12955	2028
2842	12959	2023
2843	12962	2019
2844	12967	2014
2845	12971	2010
2846	12975	2005
2847	12979	2000
2848	12984	1996
2849	12988	1991
2850	12992	1986
2851	12996	1982
2852	13003	1978
2853	13007	1973
2854	13011	1968
2855	13015	1964
2856	13019	1959
2857	13023	1954
2858	13027	1950
2859	13032	1945
2860	13036	1941
2861	13040	1936
2862	13045	1932
2863	13049	1927
2864	13054	1922
2865	13059	1918
2866	13063	1913
2867	13067	1909
2868	13072	1904
2869	13075	1899
2870	13080	1895
2871	13085	1890
2872	13089	1886
2873	13093	1881
2874	13098	1877
2875	13102	1872
2876	13106	1867
2877	13111	1863
2878	13115	1858
2879	13119	1854
2880	13123	1849
2881	13127	1844
2882	13130	1840
2883	13134	1835
2884	13139	1830
2885	13142	1826
2886	13146	1821
2887	13151	1816
2888	13155	1812
2889	13159	1807
2890	13163	1803
2891	13168	1798
2892	13172	1793
2893	13174	1789
2894	13179	1784
2895	13184	1780
2896	13189	1775
2897	13194	1771
2898	13198	1766
2899	13202	1761
2900	13206	1757
2901	13210	1752
2902	13214	1747
2903	13218	1743
2904	13223	1738
2905	13228	1734
2906	13232	1729
2907	13237	1725
2908	13241	1720
2909	13250	1716
2910	13254	1711
2911	13258	1707
2912	13262	1702
2913	13266	1698
2914	13271	1693
2915	13276	1689
2916	13281	1684
2917	13287	1680
2918	13292	1675
2919	13301	1671
2920	13305	1667
2921	13310	1662
2922	13315	1658
2923	13320	1653
2924	13325	1649
2925	13329	1644
2926	13333	1639
2927	13338	1635
2928	13342	1630
2929	13346	1626
2930	13350	1621
2931	13355	1617
2932	13360	1612
2933	13366	1608
2934	13370	1603
2935	13376	1599
2936	13381	1594
2937	13386	1590
2938	13395	1586
2939	13400	1581
2940	13404	1576
2941	13408	1572
2942	13411	1567
2943	13415	1563
2944	13419	1558
2945	13422	1553
2946	13426	1549
2947	13430	1544
2948	13435	1539
2949	13442	1535
2950	13448	1531
2951	13453	1526
2952	13459	1522
2953	13464	1517
2954	13467	1513
2955	13472	1508
2956	13477	1504
2957	13481	1499
2958	13486	1494
2959	13491	1490
2960	13495	1485
2961	13500	1481
2962	13503	1476
2963	13508	1472
2964	13512	1467
2965	13517	1462
2966	13521	1458
2967	13525	1453
2968	13532	1449
2969	13541	1445
2970	13550	1441
2971	13559	1437
2972	13568	1433
2973	13572	1428
2974	13576	1423
2975	13581	1419
2976	13585	1414
2977	13589	1410
2978	13594	1405
2979	13597	1400
2980	13601	1396
2981	13606	1391
2982	13611	1387
2983	13615	1382
2984	13622	1378
2985	13626	1373
2986	13634	1369
2987	13640	1364
2988	13644	1360
2989	13648	1355
2990	13653	1351
2991	13657	1346
2992	13662	1342
2993	13666	1337
2994	13671	1332
2995	13676	1328
2996	13680	1323
2997	13684	1319
2998	13689	1314
2999	13693	1310
3000	13698	1305
3001	13703	1300
3002	13707	1296
3003	13712	1291
3004	13716	1287
3005	13720	1282
3006	13725	1278
3007	13729	1273
3008	13734	1268
3009	13738	1264
3010	13742	1259
3011	13747	1255
3012	13751	1250
3013	13755	1245
3014	13759	1241
3015	13764	1236
3016	13768	1232
3017	13773	1227
3018	13778	1223
3019	13782	1218
3020	13787	1214
3021	13792	1209
3022	13796	1204
3023	13801	1200
3024	13805	1195
3025	13810	1191
3026	13814	1186
3027	13820	1182
3028	13825	1177
3029	13830	1173
3030	13835	1168
3031	13839	1163
3032	13844	1159
3033	13852	1155
3034	13857	1150
3035	13866	1146
3036	13871	1141
3037	13876	1137
3038	13879	1132
3039	13883	1128
3040	13888	1123
3041	13893	1118
3042	13896	1114
3043	13901	1109
3044	13905	1105
3045	13910	1100
3046	13914	1096
3047	13919	1091
3048	13923	1086
3049	13928	1082
3050	13934	1077
3051	13944	1073
3052	13949	1069
3053	13953	1064
3054	13957	1059
3055	13962	1055
3056	13965	1050
3057	13970	1046
3058	13974	1041
3059	13978	1037
3060	13983	1032
3061	13988	1027
3062	13992	1023
3063	13997	1018
3064	14001	1014
3065	14006	1009
3066	14009	1004
3067	14013	1000
3068	14017	995
3069	14026	991
3070	14030	986
3071	14035	982
3072	14041	977
3073	14046	973
3074	14050	968
3075	14055	964
3076	14059	959
3077	14063	954
3078	14068	950
3079	14073	945
3080	14077	941
3081	14082	936
3082	14087	932
3083	14091	927
3084	14095	922
3085	14099	918
3086	14104	913
3087	14108	909
3088	14113	904
3089	14117	900
3090	14121	895
3091	14126	890
3092	14130	886
3093	14134	881
3094	14137	877
3095	14141	872
3096	14146	867
3097	14150	863
3098	14154	858
3099	14159	854
3100	14163	849
3101	14168	844
3102	14172	840
3103	14177	835
3104	14181	831
3105	14186	826
3106	14190	822
3107	14195	817
3108	14202	813
3109	14211	808
3110	14220	804
3111	14227	800
3112	14232	795
3113	14237	790
3114	14246	786
3115	14253	782
3116	14257	777
3117	14262	773
3118	14267	768
3119	14272	763
3120	14275	759
3121	14280	754
3122	14284	750
3123	14288	745
3124	14292	740
3125	14296	736
3126	14301	731
3127	14306	727
3128	14309	722
3129	14312	717
3130	14317	713
3131	14321	708
3132	14325	704
3133	14329	699
3134	14333	694
3135	14337	690
3136	14341	685
3137	14345	681
3138	14350	676
3139	14355	672
3140	14359	667
3141	14364	662
3142	14368	658
3143	14373	653
3144	14376	649
3145	14381	644
3146	14385	639
3147	14390	635
3148	14395	630
3149	14399	626
3150	14404	621
3151	14408	617
3152	14412	612
3153	14416	607
3154	14420	603
3155	14424	598
3156	14428	594
3157	14432	589
3158	14436	584
3159	14441	580
3160	14445	575
3161	14449	571
3162	14453	566
3163	14457	562
3164	14461	557
3165	14465	552
3166	14469	548
3167	14474	543
3168	14478	539
3169	14481	534
3170	14485	529
3171	14489	525
3172	14493	520
3173	14497	516
3174	14501	511
3175	14505	506
3176	14509	502
3177	14513	497
3178	14517	493
3179	14521	488
3180	14525	484
3181	14529	479
3182	14533	474
3183	14537	470
3184	14542	465
3185	14546	461
3186	14550	456
3187	14555	451
3188	14559	447
3189	14563	442
3190	14567	438
3191	14571	433
3192	14575	429
3193	14579	424
3194	14583	419
3195	14588	415
3196	14593	410
3197	14597	406
3198	14601	401
3199	14606	397
3200	14610	392
3201	14614	387
3202	14618	383
3203	14622	378
3204	14626	374
3205	14630	369
3206	14634	365
3207	14638	360
3208	14644	355
3209	14654	351
3210	14657	346
3211	14662	342
3212	14667	337
3213	14671	333
3214	14676	328
3215	14679	324
3216	14684	319
3217	14689	314
3218	14693	310
3219	14697	305
3220	14700	301
3221	14704	296
3222	14708	292
3223	14712	287
3224	14716	282
3225	14720	278
3226	14725	273
3227	14729	269
3228	14733	264
3229	14737	260
3230	14742	255
3231	14747	250
3232	14751	246
3233	14756	241
3234	14760	237
3235	14765	232
3236	14769	228
3237	14773	223
3238	14777	218
3239	14781	214
3240	14785	209
3241	14789	205
3242	14793	200
3243	14797	196
3244	14801	191
3245	14805	187
3246	14809	182
3247	14814	177
3248	14818	173
3249	14822	168
3250	14826	164
3251	14830	159
3252	14834	155
3253	14838	150
3254	14842	145
3255	14846	141
3256	14853	136
3257	14862	132
3258	14866	127
3259	14870	123
3260	14874	118
3261	14879	114
3262	14884	109
3263	14888	104
